0.000000 10 0.070000
0.000000 2040 0.000245
0.508996 0.473365 0.437735 0.402105 0.366474 0.330834 0.295118 0.258835 0.218582 0.152699 
0.509060 0.473425 0.437791 0.402156 0.366521 0.330875 0.295154 0.258860 0.218582 0.152718 
0.509125 0.473485 0.437846 0.402207 0.366567 0.330917 0.295190 0.258884 0.218583 0.152738 
0.509190 0.473546 0.437902 0.402258 0.366614 0.330959 0.295226 0.258909 0.218583 0.152757 
0.509254 0.473606 0.437958 0.402309 0.366660 0.331001 0.295261 0.258934 0.218584 0.152776 
0.509319 0.473666 0.438013 0.402361 0.366707 0.331042 0.295297 0.258958 0.218584 0.152796 
0.509384 0.473726 0.438069 0.402412 0.366753 0.331084 0.295333 0.258983 0.218585 0.152815 
0.509449 0.473786 0.438125 0.402463 0.366800 0.331126 0.295369 0.259007 0.218586 0.152835 
0.509514 0.473847 0.438180 0.402514 0.366846 0.331168 0.295405 0.259032 0.218587 0.152854 
0.509578 0.473907 0.438236 0.402565 0.366893 0.331209 0.295440 0.259056 0.218589 0.152874 
0.509643 0.473967 0.438292 0.402616 0.366940 0.331251 0.295476 0.259081 0.218590 0.152893 
0.509708 0.474028 0.438348 0.402668 0.366986 0.331293 0.295512 0.259105 0.218591 0.152912 
0.509773 0.474088 0.438403 0.402719 0.367033 0.331335 0.295548 0.259130 0.218593 0.152932 
0.509838 0.474148 0.438459 0.402770 0.367080 0.331377 0.295583 0.259155 0.218594 0.152951 
0.509903 0.474209 0.438515 0.402822 0.367126 0.331419 0.295619 0.259179 0.218596 0.152971 
0.509968 0.474269 0.438571 0.402873 0.367173 0.331460 0.295655 0.259204 0.218598 0.152990 
0.510033 0.474330 0.438627 0.402924 0.367220 0.331502 0.295691 0.259228 0.218600 0.153010 
0.510098 0.474390 0.438683 0.402976 0.367267 0.331544 0.295726 0.259253 0.218602 0.153029 
0.510163 0.474451 0.438739 0.403027 0.367313 0.331586 0.295762 0.259277 0.218604 0.153049 
0.510228 0.474511 0.438795 0.403078 0.367360 0.331628 0.295798 0.259302 0.218606 0.153068 
0.510293 0.474572 0.438851 0.403130 0.367407 0.331670 0.295834 0.259326 0.218609 0.153088 
0.510358 0.474632 0.438907 0.403181 0.367454 0.331712 0.295869 0.259351 0.218611 0.153107 
0.510423 0.474693 0.438963 0.403233 0.367500 0.331754 0.295905 0.259375 0.218613 0.153127 
0.510489 0.474753 0.439019 0.403284 0.367547 0.331796 0.295941 0.259400 0.218616 0.153147 
0.510554 0.474814 0.439075 0.403335 0.367594 0.331838 0.295977 0.259424 0.218619 0.153166 
0.510619 0.474875 0.439131 0.403387 0.367641 0.331880 0.296013 0.259449 0.218622 0.153186 
0.510684 0.474935 0.439187 0.403439 0.367688 0.331922 0.296048 0.259473 0.218625 0.153205 
0.510749 0.474996 0.439243 0.403490 0.367735 0.331964 0.296084 0.259498 0.218628 0.153225 
0.510815 0.475057 0.439299 0.403542 0.367782 0.332006 0.296120 0.259522 0.218631 0.153244 
0.510880 0.475118 0.439355 0.403593 0.367829 0.332048 0.296156 0.259547 0.218634 0.153264 
0.510945 0.475178 0.439412 0.403645 0.367876 0.332090 0.296191 0.259571 0.218637 0.153284 
0.511011 0.475239 0.439468 0.403696 0.367923 0.332132 0.296227 0.259596 0.218640 0.153303 
0.511076 0.475300 0.439524 0.403748 0.367970 0.332174 0.296263 0.259620 0.218644 0.153323 
0.511142 0.475361 0.439580 0.403800 0.368017 0.332216 0.296299 0.259645 0.218648 0.153342 
0.511207 0.475422 0.439637 0.403851 0.368064 0.332258 0.296335 0.259669 0.218651 0.153362 
